Num Of Trading Min,OrderType,LastBuyScore,Position Num of Buys,Position Current Price Real,Position Current Price 10 Min avg,Security Trade Signal,Security Trade Signal Reason,Security Trade Score,Opp Security,Opp Security Trade Score,BuyReason,Open Price,Previous Closing Price,Short MAVG 5,Long MAVG 13,Short MAVG Min,Long MAVG Min,MAVG Min Diff,ATR Stoploss Range,ATR Stoploss,Slope 15 Min,Slope 15 Min Win Diff,RSI,Previous Day RSI,RSI Slope,RSI Gain Percent,Last AB Pattern,Last AB Date,Last AB Age,Last AB Stop-Loss Level,Last AB Total Net,Last AB Net Age Ratio,Last Confirmation Age,Last Confirmed Signal,Last Confirmed AB Confirmation Level,Last Confirmed AB Confirmation Date,Last Confirmed AB Age,Last Confirmed AB Total Net,Position Amount,Position Cost Basis,Position Gain Loss,Position Gain Loss Percent,Position Last Buy DT,Position Num of Days Held,Position Gain Avg Per Day,Position Held Max High,Position Held Max Gain,Position Held Max Gain Percent,Position Held Max Gain Loss Ratio,Position Day High,Position Day High Gain Loss Percent,Position Day High Trail Percent,Position Day Slope High,Position Day Slope Trail,Daily Current Gain Loss Percent,Daily Max Gain Percent,Daily Max Gain Loss Ratio,Daily Max Loss Percent,Daily Max Loss Ratio,Daily Current Gain Loss Percent From Open,Daily Max Gain Percent From Open,Daily Max Gain Loss Ratio From Open,Daily Current Gain Loss Diff From Open Close,Position Trailing Stop,Position Trailing Percent,Position Trailing Loss Percent,Position Last Sell DT,Position Num of Days Since Last Sell,Opp Pos Num of Days Since Last Buy,Opp Pos Num of Days Since Last Sell
25,0,True,1,40.0,40.0,0,11,14.64576013,1,-18.83078781,11,40.15,38.4,38.11,37.24230769,39.6731,39.05056667,0.6225333333,1.280913612,38.86908639,7.672813833,-78.33549018,82.25216306,71.94486447,10.30729859,14.32666343,13,7,3,38.55,8,2.666666667,100,0,36.6,6,11,-8,0,0,0,0,22,0,0,0,0,0,0,0.0,0,0,0.0,0,4.166666667,5.46875,7.120768229,3.255208333,-2.966986762,-0.390625,5.46875,32.04345703,-4.557291667,0,0,0,22,1.0,2,2
21,0,False,1,68.19,68.0825,0,6,-0.8039370604,0,-8.302365427,6,67.69,66.745,70.475,72.78923077,67.2563,66.22145,1.03485,2.506268264,65.18373174,47.75184851,-14.63620077,25.48815099,14.7209342,10.76721679,73.14221121,13,8,2,73.465,43,21.5,100,2,67.315,8,1,43,0,0,0,0,21,0,0,0,0,0,0,0.0,0,0,0.0,0,2.164956176,2.442130497,0.6768958602,0.38205109,-0.6811608316,0.7491197843,2.442130497,4.134553092,-1.415836392,0,0,0,21,3.0,1,1
39,0,False,1,40.475,40.3,0,4,3.1815337,1,-9.908821401,4,40.1,40.75,38.7514,37.60823077,40.10426667,40.5077,-0.4034333333,1.352398899,38.7476011,47.10728939,60.41835976,82.35719326,84.89150571,-2.534312453,-2.98535458,13,7,4,38.55,8,2.0,100,0,36.6,6,12,-8,0,0,0,0,23,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.6748466258,-0.490797546,-0.09033083669,-2.576687117,4.90044789,0.9202453988,-0.490797546,0.6925364146,1.595092025,0,0,0,23,1.0,0,0
87,0,False,2,40.855,40.8835,0,4,8.873600199,1,-14.50583464,4,40.1,40.75,38.7514,37.60823077,40.61786667,40.53343333,0.08443333333,1.352398899,38.7476011,31.71433123,30.39735258,88.04925976,84.89150571,3.157754045,3.719752664,13,7,4,38.55,8,2.0,100,0,36.6,6,12,-8,0,0,0,0,25,0,0,0,0,0,0,0.0,0,0,0.0,0,0.2576687117,0.6134969325,0.218299522,-2.576687117,7.303248146,1.852760736,0.6134969325,-0.7602845421,1.595092025,0,0,0,25,0.0,0,0
104,0,False,2,67.49,67.23,0,6,-6.727547258,0,0.08164507049,6,67.69,66.745,70.475,72.78923077,66.78333333,66.93666667,-0.1533333333,2.506268264,65.18373174,41.41130529,59.87975527,19.56454079,14.7209342,4.843606588,32.90284789,13,8,2,73.465,43,21.5,100,2,67.315,8,1,43,0,0,0,0,24,0,0,0,0,0,0,0.0,0,0,0.0,0,1.116188479,2.442130497,3.238123439,-0.6742078058,1.20709915,-0.2996479137,2.442130497,6.695780671,-1.415836392,0,0,0,24,0.0,0,0
35,0,True,1,67.87,67.66,0,6,-5.475915056,0,-1.63665889,6,67.43,66.83,69.107,72.15,67.26003333,67.29768333,-0.03765,2.450073406,64.97992659,38.82638648,24.84891558,22.78595776,13.04687282,9.739084944,74.64689111,24,9,1,64.0,3,3.0,100,2,67.315,8,2,43,0,0,0,0,27,0,0,0,0,0,0,0.0,0,0,0.0,0,1.556187341,1.758192429,0.3551638154,-0.03740834954,0.05961378462,0.658386952,1.758192429,1.933669662,-0.897800389,0,0,0,27,1.0,1,1
23,0,False,1,38.975,39.02,0,11,12.18332728,1,-19.08509112,11,39.1,38.35,39.645,38.25576923,38.82603333,38.52136667,0.3046666667,1.394823448,37.70517655,7.910322286,-42.44986063,56.19388888,50.95671545,5.237173431,10.27769036,13,10,2,40.65,8,4.0,100,1,38.83,10,1,8,0,0,0,0,26,0,0,0,0,0,0,0.0,0,0,0.0,0,1.629726206,2.21642764,1.300381275,1.173402868,-0.5354511133,-0.3259452412,2.21642764,5.634985526,-1.955671447,0,0,0,26,3.0,2,2
7,0,False,1,39.55,39.1975,0,3,15.2455263,1,-19.32917716,3,39.25,38.2,39.135,38.39423077,38.45946667,38.41723333,0.04223333333,1.401066194,37.84893381,116.0628474,84.27378698,59.73852576,48.19684561,11.54168015,23.94696168,13,10,3,40.65,8,2.666666667,100,1,38.83,10,4,8,0,0,0,0,29,0,0,0,0,0,0,0.0,0,0,0.0,0,3.534031414,3.664921466,0.4797017626,2.094240838,-3.015268222,0.7853403141,3.664921466,10.55343878,-2.748691099,0,0,0,29,1.0,3,3
21,0,False,1,41.325,41.2125,0,11,18.58992935,1,-20.86528092,11,40.7,39.15,39.14,38.69615385,40.4378,39.72538333,0.7124166667,1.462133261,39.23786674,44.69226394,-94.60727936,72.57034421,56.19964563,16.37069858,29.12954058,13,10,4,40.65,8,2.0,100,1,38.83,10,5,8,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0,0.0,0,5.555555556,5.619412516,0.3588386026,3.2899106,-7.453769355,1.59642401,5.619412516,22.60683196,-3.959131545,0,0,0,30,1.0,4,4
300,0,False,1,64.245,64.0155,0,6,-23.22701826,0,21.60507287,6,66.57,69.185,69.272,70.44076923,63.60346667,63.6661,-0.06263333333,2.647987071,63.92201293,47.75778661,37.12833355,23.66318104,41.04635314,-17.3831721,-42.35010123,24,9,5,64.0,3,0.6,100,0,67.802,9,6,3,0,0,0,0,28,0,0,0,0,0,0,0.0,0,0,0.0,0,-7.140276071,-3.237696032,-12.63536791,-8.889210089,15.54664191,-3.360555034,-3.237696032,-0.3977801008,3.779721038,0,0,0,28,4.0,0,0
34,0,False,1,64.67,64.8625,0,6,-1.149152923,0,-5.59881711,6,63.98,63.415,67.6844,69.52323077,64.4011,64.05506667,0.3460333333,2.741403901,61.2385961,49.22824418,14.17271876,30.2170756,22.17207468,8.045000923,36.28438492,15,11,1,64.0,3,3.0,100,0,67.802,9,7,3,0,0,0,0,32,0,0,0,0,0,0,0.0,0,0,0.0,0,1.979027044,2.728061184,2.043410964,0.3153827959,-0.5246847743,1.088070646,2.728061184,4.473994531,-0.8909563983,0,0,0,32,1.0,1,1
72,0,False,1,41.825,41.8625,0,4,-2.921623651,1,-3.305291868,4,42.0,42.45,40.0032,39.16661538,41.65863333,41.6517,0.006933333333,1.527175498,40.4728245,36.22109278,33.02609688,69.63561824,76.74016496,-7.104546728,-9.257924753,33,11,1,40.65,4,4.0,100,1,38.83,10,6,8,0,0,0,0,31,0,0,0,0,0,0,0.0,0,0,0.0,0,-1.472320377,-0.3533568905,-0.3953934581,-2.826855124,3.829073489,-0.4122497055,-0.3533568905,-0.02081018201,1.060070671,0,0,0,31,1.0,0,0
117,0,False,2,42.045,41.9625,0,4,-0.6630568418,1,-5.467664924,4,42.0,42.45,40.0032,39.16661538,41.7412,41.71958333,0.02161666667,1.527175498,40.4728245,26.99705617,5.234549542,71.89418505,76.74016496,-4.845979919,-6.314789551,33,11,1,40.65,4,4.0,100,1,38.83,10,6,8,0,0,0,0,34,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.9540636042,-0.3533568905,-0.2122638565,-2.826855124,5.294110302,0.1060070671,-0.3533568905,0.1623194196,1.060070671,0,0,0,34,0.0,0,0
286,0,False,2,64.25,64.0355,0,6,-3.553115881,0,-9.0429984,6,63.98,63.415,67.6844,69.52323077,63.44756667,63.26778333,0.1797833333,2.741403901,61.2385961,49.61796374,28.92467523,27.81311265,22.17207468,5.641037965,25.44208445,15,11,1,64.0,3,3.0,100,0,67.802,9,7,3,0,0,0,0,33,0,0,0,0,0,0,0.0,0,0,0.0,0,1.316723173,2.728061184,3.850216447,-1.206339194,3.043669023,0.4257667744,2.728061184,6.280800014,-0.8909563983,0,0,0,33,0.0,0,0
132,0,False,1,42.675,42.3375,0,4,10.15640172,1,-17.23003286,4,42.15,42.7,40.85,39.54230769,42.09096667,42.1079,-0.01693333333,1.555997153,40.59400285,45.35988949,46.32929597,80.96530166,77.34736148,3.617940178,4.677522425,33,11,2,40.65,4,2.0,100,0,42.24,11,1,4,0,0,0,0,35,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.05854800937,0.0,0.0,-2.81030445,7.733273368,1.229508197,0.0,0.0,1.288056206,0,0,0,35,1.0,1,1
279,0,False,1,63.875,63.5775,0,6,-10.49140951,0,3.496390423,6,63.89,62.995,66.167,68.79230769,63.2632,63.16196667,0.1012333333,2.756116414,61.13388359,36.44365566,26.14503805,24.33817192,21.70304297,2.635128952,12.14174877,15,11,2,64.0,3,1.5,100,2,63.625,11,1,3,0,0,0,0,36,0,0,0,0,0,0,0.0,0,0,0.0,0,1.396936265,2.817683943,4.003217921,-1.515993333,4.415981849,-0.0238114136,2.817683943,8.006435841,-1.420747678,0,0,0,36,1.0,0,0
381,0,True,2,42.85,42.717,0,4,11.01190563,1,-17.67202473,4,42.15,42.7,40.85,39.54230769,42.41623333,42.31768333,0.09855,1.555997153,40.59400285,43.66928965,33.01910789,81.82080557,77.34736148,4.47344409,5.783576846,33,11,2,40.65,4,2.0,100,0,42.24,11,1,4,0,0,0,0,37,0,0,0,0,0,0,0.0,0,0,0.0,0,0.3512880562,1.170960187,0.9598034323,-2.81030445,8.885037487,1.639344262,1.170960187,-0.5484591041,1.288056206,0,0,0,37,0.0,0,0
21,0,True,1,43.508,43.504,0,4,9.775094577,1,-19.03198846,4,42.925,43.15,42.09,40.03461538,43.22103333,42.81863333,0.4024,1.540175736,41.38482426,34.00077302,1.500482429,82.22741205,82.72924055,-0.5018285,-0.6065914502,14,12,1,40.65,0,0.0,100,0,42.24,11,2,4,0,0,0,0,39,0,0,0,0,0,0,0.0,0,0,0.0,0,0.8296639629,1.274623407,0.5671557221,-0.9269988413,1.628424384,1.351100811,1.274623407,-0.09747988974,0.5214368482,0,0,0,39,1.0,1,1
94,0,True,1,61.439,61.442,0,6,-19.50491379,0,7.053789762,6,62.625,62.285,64.0684,67.90130769,60.98096667,60.97693333,0.004033333333,2.711597937,59.91340206,44.85074341,23.02377811,16.08905367,16.429429,-0.3403753293,-2.071741686,25,12,1,64.0,0,0.0,100,2,63.625,11,2,3,0,0,0,0,38,0,0,0,0,0,0,0.0,0,0,0.0,0,-1.358272457,1.035562334,2.478965145,-2.994300393,4.898759093,-1.904150277,1.035562334,3.044255654,-0.5458778197,0,0,0,38,1.0,0,0
8,0,True,1,43.446,43.099,0,3,13.33745281,1,-21.60556546,3,42.95,42.35,42.7088,40.43030769,42.519,42.35035,0.16865,1.615081783,41.33491822,82.2345146,58.04535633,72.55140089,70.60640962,1.944991273,2.754695053,8,13,1,44.45,4,4.0,100,0,42.24,11,5,4,0,0,0,0,40,0,0,0,0,0,0,0.0,0,0,0.0,0,2.587957497,2.715466352,0.3462460047,1.06257379,-1.620832747,1.171192444,2.715466352,4.193423835,-1.416765053,0,0,0,40,1.0,1,1
32,0,False,1,44.5,44.2275,0,4,18.22788358,1,-25.00286639,4,44.4,43.15,43.55,41.49615385,43.90396667,43.43281667,0.47115,1.81801433,42.58198567,58.97473751,68.15710979,63.56806268,55.60940987,7.958652812,14.31170162,8,14,1,45.85,4,4.0,100,0,42.24,11,7,4,0,0,0,0,42,0,0,0,0,0,0,0.0,0,0,0.0,0,3.128621089,3.244495944,0.3759554976,0.4634994206,-1.235282349,0.2317497103,3.244495944,9.774842938,-2.896871379,0,0,0,42,2.0,3,3
53,0,False,1,61.59,60.725,0,6,-19.68112098,0,13.71691183,6,60.13,61.81,61.506,65.15961538,60.38716667,60.78833333,-0.4011666667,2.98247419,57.14752581,68.47806721,74.05852341,39.44618825,40.85923231,-1.413044053,-3.458322569,22,14,1,58.235,3,3.0,100,2,63.625,11,7,3,0,0,0,0,41,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.3559294613,-0.2750364019,-0.02224853599,-3.526937389,11.18394642,2.362077334,-0.2750364019,0.7253022732,2.718006795,0,0,0,41,3.0,0,0
240,0,True,2,61.78,61.44,0,6,-18.96421668,0,12.58744757,6,60.13,61.81,61.506,65.15961538,61.16446667,61.15158333,0.01288333333,2.98247419,57.14752581,31.0080392,21.0903332,40.16309255,40.85923231,-0.6961397545,-1.703751429,22,14,1,58.235,3,3.0,100,2,63.625,11,7,3,0,0,0,0,44,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.04853583563,0.647144475,0.4502056694,-3.526937389,12.26810449,2.669470959,0.647144475,-1.308737411,2.718006795,0,0,0,44,0.0,0,0
78,0,True,1,41.575,41.649,0,4,14.01515256,1,-20.1503728,4,40.8,41.15,42.51,41.41153846,41.31626667,41.29181667,0.02445,1.789064201,39.0109358,43.16528188,29.55417392,55.10673541,46.58389054,8.522844865,18.29569142,19,15,1,40.25,-1,-1.0,100,1,42.9,12,2,4,0,0,0,0,43,0,0,0,0,0,0,0.0,0,0,0.0,0,1.032806804,1.579586877,0.8636866279,-1.093560146,2.325310152,1.883353584,1.579586877,-0.4798259044,0.8505467801,0,0,0,43,2.0,2,2
22,0,False,1,64.271,64.1545,0,6,-5.447270871,0,1.114484455,6,62.93,63.74,63.2026,64.49407692,63.68763333,63.83925,-0.1516166667,2.843322584,60.08667742,46.54706903,50.72976235,40.47020945,39.4600957,1.010113744,2.559836022,2,15,2,66.17,-3,-1.5,100,2,63.74,13,3,-3,0,0,0,0,45,0,0,0,0,0,0,0.0,0,0,0.0,0,0.8330718544,0.8864135551,0.04728280651,-1.793222466,4.709529979,2.103859429,0.8864135551,-1.079160525,1.270787575,0,0,0,45,3.0,1,1
23,0,False,1,42.55,42.9,0,4,-1.549232282,1,-0.7788648103,4,42.25,42.75,42.1282,42.06084615,42.60363333,42.48615,0.1174833333,1.738940166,40.51105983,45.81655509,55.78540831,62.49935739,64.3853589,-1.886001513,-2.92923973,19,15,3,40.25,-1,-0.3333333333,100,0,41.85,13,4,-1,0,0,0,0,46,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.4678362573,0.9356725146,1.313224582,-1.637426901,1.915119182,0.701754386,0.9356725146,0.2188707637,1.169590643,0,0,0,46,2.0,1,1
158,0,False,1,62.535,62.595,0,6,-1.200412249,0,-4.557469116,6,63.085,62.325,63.296,63.84653846,62.18916667,62.0984,0.09076666667,2.808641538,60.27635846,29.57106427,10.34300572,33.733544,32.18126394,1.552280058,4.823552179,2,15,3,66.17,-3,-1.0,100,2,63.74,13,4,-3,0,0,0,0,47,0,0,0,0,0,0,0.0,0,0,0.0,0,0.3369434416,1.580425191,1.96522988,-1.383072603,2.378907069,-0.8824709186,1.580425191,3.892423053,-1.21941436,0,0,0,47,1.0,0,0
384,0,False,2,43.388,43.375,0,4,3.894022989,1,-5.644458637,4,42.25,42.75,42.1282,42.06084615,43.16946667,43.12743333,0.04203333333,1.738940166,40.51105983,29.88941226,15.74538172,67.94261266,64.3853589,3.557253758,5.524942034,19,15,3,40.25,-1,-0.3333333333,100,0,41.85,13,4,-1,0,0,0,0,48,0,0,0,0,0,0,42.55,0,0,0.0,0,1.492397661,1.637426901,0.2374747786,-1.637426901,5.124858931,2.661988304,1.637426901,-1.677644403,1.169590643,0,0,0,48,0.0,0,0
7,0,True,1,64.785,64.8195,0,8,11.51958149,0,-11.46904063,8,65.055,63.135,63.1688,62.85030769,63.41253333,63.14621667,0.2663166667,2.78458988,62.27041012,95.33713038,47.42429237,60.07817441,50.15105446,9.92711995,19.79443914,2,15,5,66.17,-3,-0.6,100,2,63.74,13,6,-3,0,0,0,0,49,0,0,0,0,0,0,0.0,0,0,0.0,0,2.613447375,3.191573612,1.845132444,2.542171537,-0.1811954054,-0.4276550249,3.191573612,11.55103461,-3.0411024,0,0,0,49,2.0,2,2
25,0,True,1,67.806,67.8305,0,4,5.318737222,0,-2.975657627,4,67.125,67.855,65.316,63.64961538,67.52323333,67.5646,-0.04136666667,2.643383599,64.4816164,42.47485224,47.91389386,68.82061253,71.83379839,-3.013185855,-4.194663128,33,16,2,66.17,7,3.5,100,0,67.672,14,3,7,0,0,0,0,51,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.07221280672,0.2505342274,0.08085917884,-1.569523248,2.350063547,1.00361064,0.2505342274,-0.1886714173,1.075823447,0,0,0,51,2.0,4,4
234,0,False,1,37.525,37.525,0,6,-3.925945902,1,10.4874008,6,36.9,37.1,38.145,40.94423077,37.3039,37.21013333,0.09376666667,1.596916587,35.30308341,29.01920446,10.40721425,22.50449275,12.4342848,10.07020794,80.98743195,20,17,2,40.25,0,0.0,100,2,39.17,14,5,7,0,0,0,0,50,0,0,0,0,0,0,0.0,0,0,0.0,0,1.145552561,1.482479784,0.499487798,-1.078167116,2.39754143,1.684636119,1.482479784,-0.2996926788,0.539083558,0,0,0,50,6.0,2,2
158,0,True,1,72.24,72.095,0,11,29.61189966,0,-21.55474813,11,71.494,70.64,71.4708,67.488,71.8722,71.78858333,0.08361666667,2.58992423,68.90407577,20.24993785,12.19381445,72.42178373,62.72388407,9.697899659,15.461255,13,18,1,72.33,43,43.0,100,0,67.672,14,10,7,0,0,0,0,52,0,0,0,0,0,0,0.0,0,0,0.0,0,2.265005663,2.300396376,0.08141266903,-0.3963759909,1.05490779,1.05605889,2.300396376,2.862469443,-1.208946772,0,0,0,52,5.0,3,3
8,0,False,1,74.815,74.3675,0,3,29.58113858,0,-21.28059912,3,74.16,72.76,72.241,68.29884615,73.23343333,73.08746667,0.1459666667,2.653852566,71.50614743,81.16878671,62.2283173,83.79784689,73.92747754,9.87036935,13.3514218,13,18,2,72.33,43,21.5,100,0,67.672,14,11,7,0,0,0,0,54,0,0,0,0,0,0,0.0,0,0,0.0,0,2.824354041,2.920560748,0.2809775321,1.587410665,-1.963537106,0.900219901,2.920560748,5.900528174,-1.92413414,0,0,0,54,1.0,4,4
253,0,False,2,73.64,73.87,0,4,27.45042086,0,-19.74844447,4,74.16,72.76,72.241,68.29884615,73.5353,73.38741667,0.1478833333,2.653852566,71.50614743,25.48997035,19.27256853,81.66712917,73.92747754,7.739651629,10.4692489,13,18,2,72.33,43,21.5,100,0,67.672,14,11,7,0,0,0,0,55,0,0,0,0,0,0,0.0,0,0,0.0,0,1.209455745,3.899120396,10.4873263,0.08933479934,-0.1000657799,-0.7146783947,3.899120396,17.98975697,-1.92413414,0,0,0,55,0.0,4,4
21,0,False,1,74.605,74.6075,0,4,23.8684281,0,-16.37956995,4,73.78,73.44,72.646,69.02846154,74.02573333,73.90836667,0.1173666667,2.63400181,71.14599819,32.1961093,13.07869364,87.02809857,81.24736278,5.780735791,7.114982682,13,18,3,72.33,43,14.33333333,100,0,67.672,14,12,7,0,0,0,0,56,0,0,0,0,0,0,0.0,0,0,0.0,0,1.586328976,1.926742919,0.655890155,0.258714597,-0.343473219,1.123366013,1.926742919,1.547900766,-0.462962963,0,0,0,56,1.0,5,5
22,0,True,1,75.21,75.2,0,11,17.86205785,0,-10.55381718,11,75.155,74.02,73.198,70.02153846,74.8396,74.7547,0.0849,2.64637153,72.50862847,7.018940478,-25.06358245,88.093386,86.11363585,1.979750156,2.298997292,13,18,4,72.33,43,10.75,100,0,67.672,14,13,7,0,0,0,0,57,0,0,0,0,0,0,0.0,0,0,0.0,0,1.607673602,2.018373413,0.8289455788,0.9186706296,-0.6329667942,0.0743042421,2.018373413,3.923857526,-1.53336936,0,0,0,57,1.0,6,6
21,0,False,1,79.24,79.1665,0,4,16.68718438,0,-7.811827991,4,78.012,78.345,76.93,73.41038462,78.5968,78.2271,0.3697,2.571141508,75.44085849,43.21890179,7.71966608,88.31616043,89.22705297,-0.9108925409,-1.020870364,7,19,1,78.465,11,11.0,100,0,67.672,14,18,7,0,0,0,0,58,0,0,0,0,0,0,0.0,0,0,0.0,0,1.142383049,1.359372008,0.2949687171,-0.4658880592,0.7492743055,1.567426128,1.359372008,-0.2828229464,0.4250430787,0,0,0,58,3.0,9,9
325,0,True,1,81.134,80.9875,0,9,20.06028446,0,-9.575283516,9,79.67,79.39,78.29,74.40769231,80.4666,80.19686667,0.2697333333,2.531691707,77.13830829,35.12333353,24.93888273,89.2071228,88.55837681,0.6487459938,0.7325631038,7,19,2,78.465,11,5.5,100,0,67.672,14,19,7,0,0,0,0,59,0,0,0,0,0,0,0.0,0,0,0.0,0,2.19675022,2.292480161,0.2194589901,-0.4471595919,1.182249633,1.844060965,2.292480161,1.027992112,-0.3526892556,0,0,0,59,1.0,10,10
23,0,True,1,83.505,83.3335,0,4,23.62502935,0,-11.10660095,4,82.715,81.91,79.959,75.55423077,82.7229,82.19378333,0.5291166667,2.586602667,80.12839733,30.07020403,-1.917871448,91.79987307,90.19868988,1.601183199,1.775173454,7,19,3,78.465,11,3.666666667,100,0,67.672,14,20,7,0,0,0,0,60,0,0,0,0,0,0,0.0,0,0,0.0,0,1.947259187,2.05103162,0.2128405417,0.5554877304,-0.7731119676,0.9644732023,2.05103162,2.228565672,-0.9827859846,0,0,0,60,1.0,11,11
35,0,False,1,31.7,31.521,0,6,9.907871523,1,5.128497403,6,30.7,30.95,31.0998,33.53838462,31.04883333,30.96675,0.08208333333,1.314282866,29.38571713,80.56060057,39.91530229,25.09682417,2.996029567,22.1007946,737.6694423,35,20,1,30.55,0,0.0,100,2,39.17,14,25,7,0,0,0,0,53,0,0,0,0,0,0,0.0,0,0,0.0,0,2.423263328,2.423263328,0.0,-1.13085622,4.019198196,3.231017771,2.423263328,-1.957401719,0.8077544426,0,0,0,53,14.0,3,3
31,0,False,1,82.552,82.2,0,4,16.30757872,0,-2.366524176,4,81.36,83.18,83.892,79.48884615,81.67246667,82.30458333,-0.6321166667,2.69766569,78.66233431,32.31912981,-3.718678735,68.47434172,74.18253223,-5.708190514,-7.694790596,7,19,7,78.465,11,1.571428571,100,0,67.672,14,26,7,0,0,0,0,61,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.7549891801,-0.6251502765,-0.08116882648,-3.282038952,8.293875783,1.433036788,-0.6251502765,1.286676212,2.188025968,0,0,0,61,4.0,1,1
101,0,True,1,81.909,81.7885,0,4,13.27016163,0,-9.549323459,4,80.905,80.18,81.716,80.50153846,81.37323333,81.03256667,0.3406666667,2.695802792,78.20919721,25.11699166,2.176687408,61.03244234,53.8345884,7.197853939,13.3703148,7,19,9,78.465,11,1.222222222,100,0,67.672,14,28,7,0,0,0,0,63,0,0,0,0,0,0,0.0,0,0,0.0,0,2.156398104,2.313544525,0.3635652409,-0.3803941132,0.9649808261,1.252182589,2.313544525,2.455508095,-0.9042155151,0,0,0,63,2.0,3,3
141,0,False,1,32.125,32.104,0,6,6.998873413,1,-5.589168648,6,31.4,31.6,32.045,32.33269231,31.8683,31.8111,0.0572,1.300173382,30.09982662,38.44518943,44.00614272,41.74109548,33.30376053,8.437334952,25.3344812,13,21,1,32.8,8,8.0,100,0,31.13,15,6,0,0,0,0,0,62,0,0,0,0,0,0,0.0,0,0,0.0,0,1.661392405,2.056962025,0.8136716872,-1.107594937,3.06691636,2.294303797,2.056962025,-0.4882030123,0.6329113924,0,0,0,62,4.0,1,1
110,0,True,1,84.28,84.125,0,4,5.512739762,0,-6.676673683,4,82.145,82.7,81.5322,81.78776923,83.6238,83.36905,0.25475,2.651281881,79.49371812,27.8061505,12.95699299,71.27577963,64.48519371,6.790585916,10.5304575,11,22,1,83.655,11,11.0,100,0,67.672,14,32,7,0,0,0,0,64,0,0,0,0,0,0,0.0,0,0,0.0,0,1.910519952,1.995163241,0.1688771788,-0.8101571947,2.204176164,2.581620314,1.995163241,-1.170077596,0.6711003628,0,0,0,64,2.0,1,1
181,0,False,1,30.95,30.8625,0,6,-0.2115325185,1,1.60562541,6,30.925,30.95,31.57,31.85,30.73446667,30.6782,0.05626666667,1.256246503,29.6687535,26.58767649,0.9084277196,28.23765897,27.04919148,1.188467482,4.393726453,13,21,3,32.8,8,2.666666667,100,2,31.42,16,1,8,0,0,0,0,65,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.8077544426,0.6524672396,-1.615508885,2.609868958,0.08077544426,0.8077544426,0.5872205157,0.08077544426,0,0,0,65,2.0,1,1
49,0,False,1,30.784,30.787,0,6,2.611156513,1,0.4206162122,6,30.45,30.95,31.155,31.61346154,30.5596,30.62003333,-0.06043333333,1.231304883,29.21869512,33.20300988,40.20173699,33.14112317,28.23765897,4.903464205,17.36498132,13,21,4,32.8,8,2.0,100,2,31.42,16,2,8,0,0,0,0,67,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.5363489499,-0.1615508885,-0.06054895984,-2.100161551,3.284259097,1.079159935,-0.1615508885,0.200437936,1.615508885,0,0,0,67,1.0,2,2
110,0,True,1,85.729,85.5825,0,11,3.447273596,0,-0.6392207517,11,85.84,84.51,83.959,83.01269231,85.3001,85.17803333,0.1220666667,2.625227409,83.21477259,21.73608574,26.66624572,69.64637647,70.93064134,-1.284264866,-1.810592491,4,23,1,85.8425,1,1.0,100,0,67.672,14,34,7,0,0,0,0,66,0,0,0,0,0,0,0.0,0,0,0.0,0,1.442432848,2.01751272,1.160230957,-0.1479114898,0.2352302003,-0.1313454029,2.01751272,4.335348598,-1.573778251,0,0,0,66,2.0,0,0
128,0,False,1,89.39,89.0675,0,11,8.155680954,0,-2.359604734,11,88.215,87.095,85.283,83.77846154,88.95213333,88.8038,0.1483333333,2.598464432,85.61653557,8.857429112,3.861569825,74.87617587,74.24318723,0.632988646,0.8525881898,4,23,2,85.8425,1,0.5,100,0,67.672,14,35,7,0,0,0,0,69,0,0,0,0,0,0,0.0,0,0,0.0,0,2.635053677,2.65227625,0.04567902147,0.6487169183,-1.288570261,1.349101556,2.65227625,3.456379291,-1.285952121,0,0,0,69,1.0,1,1
11,0,False,1,90.495,90.2425,0,3,15.32089593,0,-7.347563543,3,89.645,88.57,86.945,84.47846154,89.14156667,88.84578333,0.2957833333,2.588378964,87.05662104,73.74912582,50.50762592,75.416949,72.42874537,2.988203621,4.125715012,4,23,3,85.8425,1,0.3333333333,100,0,67.672,14,38,7,0,0,0,0,70,0,0,0,0,0,0,0.0,0,0,0.0,0,2.173422152,2.393586993,0.5269837007,1.17985774,-1.172264662,0.9596928983,2.393586993,3.432150256,-1.213729254,0,0,0,70,1.0,2,2
