Num Of Trading Min,LastBuyScore,Position Num of Buys,Position Current Price Real,Position Current Price 10 Min avg,Security Trade Signal,Security Trade Signal Reason,Security Trade Score,Opp Security,Opp Security Trade Score,BuyReason,Open Price,Previous Closing Price,Short MAVG 5,Long MAVG 13,Short MAVG Min,Long MAVG Min,MAVG Min Diff,ATR Stoploss Range,ATR Stoploss,Slope 15 Min,Slope 15 Min Win Diff,RSI,Previous Day RSI,RSI Slope,RSI Gain Percent,Last AB Pattern,Last AB Age,Last AB Stop-Loss Level,Last AB Total Net,Last AB Net Age Ratio,Last Confirmed Signal,Last Confirmed AB Confirmation Level,Last Confirmed AB Age,Last Confirmed AB Total Net,Position Last Buy DT,Position Day Slope High,Daily Current Gain Loss Percent,Daily Max Gain Percent,Daily Max Gain Loss Ratio,Daily Max Loss Percent,Daily Max Loss Ratio,Daily Current Gain Loss Percent From Open,Daily Max Gain Percent From Open,Daily Max Gain Loss Ratio From Open,Daily Current Gain Loss Diff From Open Close,Position Last Sell DT,Position Num of Days Since Last Sell,Opp Pos Num of Days Since Last Buy,Opp Pos Num of Days Since Last Sell
121,-0.8292467712,2,48.12,48.06,0,4,-13.62693997,0,3.947069653,4,47.59,48.44,44.322,46.08,47.82146667,47.83438333,-0.01291666667,4.285725732,43.30427427,28.05820511,-2.297431456,51.84787344,56.68481341,-4.836939969,-8.533043822,24,2,40.235,12,6.0,0,45.41,1,12,132,0.0,-0.6606110652,1.300578035,2.550679465,-2.89017341,6.443821807,1.094137077,1.300578035,0.2684925753,1.754748142,132,0.0,0,0
244,1.032517257,3,49.335,49.275,0,4,-10.089405,0,5.045358647,4,47.59,48.44,44.322,46.08,48.83093333,48.74231667,0.08861666667,4.285725732,43.30427427,55.86256279,46.02642975,55.38540841,56.68481341,-1.299404998,-2.292333555,24,2,40.235,12,6.0,0,45.41,1,12,133,0.0,1.847646573,1.940545004,0.1802735863,-2.89017341,13.69312134,3.602394715,1.940545004,-3.224894154,1.754748142,133,0.0,0,0
24,6.549196889,1,49.955,49.945,0,4,0.7665618246,0,-5.157871505,4,49.46,50.06,46.204,46.21153846,49.7206,49.6842,0.0364,4.151845292,45.30815471,38.27429914,61.43654374,58.02772839,57.22347426,0.8042541323,1.405461906,24,3,40.235,12,4.0,0,45.41,2,12,134,0.0,-0.209748302,0.3595685178,0.204708405,-2.257291251,4.621900783,0.9888134239,0.3595685178,-0.2262566582,1.198561726,134,1.0,1,1
78,-0.5694588559,1,52.13,51.8925,0,4,11.94123931,0,-18.56530248,4,52.86,53.17,49.6368,46.56492308,51.61806667,51.86045,-0.2423833333,4.10118792,48.75881208,31.24108067,23.23257973,62.20543728,65.62358258,-3.418145304,-5.20871487,24,4,40.235,12,3.0,0,45.41,5,12,135,0.0,-1.95599022,1.419973669,4.793779832,-3.577205191,5.799418609,-1.372954674,1.419973669,3.965884708,0.5830355464,135,1.0,0,0
300,-1.045062314,2,52.35,52.225,0,4,12.79239184,0,-25.17835533,4,52.86,53.17,49.6368,46.56492308,51.75316667,51.5898,0.1633666667,4.10118792,48.75881208,44.93475633,37.60002073,63.05658981,65.62358258,-2.566992773,-3.911692523,24,4,40.235,12,3.0,0,45.41,5,12,136,0.0,-1.542223058,1.419973669,4.206241356,-4.513823585,13.41328054,-0.9591875118,1.419973669,3.378346232,0.5830355464,136,0.0,0,0
38,2.269541273,1,54.62,54.505,0,4,35.37601052,0,-35.97361604,4,53.07,52.79,51.564,46.79153846,53.9383,53.25771667,0.6805833333,4.053355179,49.01664482,67.26451843,76.92851446,76.34444132,64.83073849,11.51370283,17.75963548,7,1,53.925,0,0.0,0,45.41,6,12,137,0.0,3.466565637,3.655995454,0.692554547,0.151543853,-0.502371174,2.936162152,3.655995454,2.631707279,-0.5304034855,137,1.0,1,1
45,-0.9037210861,1,54.92,54.561,0,4,23.10697728,0,-25.39686625,4,54.56,55.91,53.2958,47.48453846,54.18786667,54.64408333,-0.4562166667,4.135843939,50.42415606,25.89975834,18.22538852,72.40943431,78.35876472,-5.949330415,-7.592424964,7,2,53.925,0,0.0,0,45.41,7,12,138,0.0,-1.770702915,-1.770702915,0.0,-4.060096584,9.295159412,0.6438919692,-1.770702915,4.275530202,2.414594885,138,1.0,2,2
97,-0.7749964562,2,55.27,55.305,0,4,24.90817949,0,-27.63869426,4,54.56,55.91,53.2958,47.48453846,55.07153333,55.01876667,0.05276666667,4.135843939,50.42415606,39.74039668,44.97357038,74.21063652,78.35876472,-4.148128199,-5.293764155,7,2,53.925,0,0.0,0,45.41,7,12,139,0.0,-1.144696834,-0.6796637453,-0.3160661309,-4.060096584,11.83680456,1.26989805,-0.6796637453,1.325046472,2.414594885,139,0.0,2,2
74,4.434456163,1,54.27,54.155,0,4,25.33614886,0,-23.33924987,4,54.43,53.55,53.91,48.28538462,53.93233333,54.11801667,-0.1856833333,3.87947423,50.55052577,26.50898992,27.16594522,63.34007587,66.12700392,-2.786928059,-4.214508285,6,1,56.34,10,10.0,0,45.41,8,12,140,0.0,1.344537815,2.29318394,2.175420059,-0.2614379085,0.4198629343,-0.2987861811,2.29318394,5.943864256,-1.643323996,140,1.0,0,0
69,-0.9826500878,1,57.32,57.0775,0,4,30.95826703,0,-29.1678316,4,57.04,57.02,55.296,49.66769231,56.8634,56.7918,0.0716,3.81648476,53.22351524,30.76349726,19.93253553,72.40039362,69.58366505,2.816728573,4.047973862,6,2,56.34,10,5.0,0,45.41,9,12,141,0.0,0.526131182,0.7015082427,0.1230284537,-1.332865661,2.477793057,0.4910557699,0.7015082427,0.1476341444,-0.03507541214,141,1.0,0,0
170,-0.1826455889,2,55.86,55.6925,0,4,24.86832076,0,-29.12542515,4,57.04,57.02,55.296,49.66769231,55.40653333,55.3415,0.06503333333,3.81648476,53.22351524,37.73398742,29.14630489,66.31044735,69.58366505,-3.273217699,-4.704003011,6,2,56.34,10,5.0,0,45.41,9,12,142,0.0,-2.034373904,0.9487898983,2.83039568,-3.805682217,6.741036547,-2.069449316,0.9487898983,2.863674877,-0.03507541214,142,0.0,0,0
21,-0.9951686897,1,58.2,58.099,0,8,37.28085325,0,-34.32264929,8,56.92,56.93,56.138,50.46461538,57.53796667,56.73023333,0.8077333333,3.746585785,53.17341422,34.01681616,-54.28575126,80.26349765,71.34956747,8.913930173,12.49332055,6,3,56.34,10,3.333333333,0,45.41,12,12,143,0.0,2.230809766,2.634814685,1.064478091,-0.05269629369,0.120332306,2.248375198,2.634814685,1.018196435,0.01756543123,143,1.0,1,1
87,-0.883734519,2,58.22,58.19,0,4,37.3108857,0,-34.75279188,4,56.92,56.93,56.138,50.46461538,57.85276667,57.85063333,0.002133333333,3.746585785,53.17341422,38.17479979,26.71588711,80.29353009,71.34956747,8.94396262,12.53541253,6,3,56.34,10,3.333333333,0,45.41,12,12,144,0.0,2.265940629,3.214473915,3.049035507,-0.05269629369,0.1221835722,2.28350606,3.214473915,2.992571887,0.01756543123,144,0.0,1,1
326,0.7128475054,3,58.79,58.64,0,10,38.12998559,0,-35.12402027,10,56.92,56.93,56.138,50.46461538,58.35793333,58.16986667,0.1880666667,3.746585785,53.17341422,29.41982954,19.32776378,81.11262999,71.34956747,9.763062514,13.68342214,6,3,56.34,10,3.333333333,0,45.41,12,12,145,18.80268538,3.267170209,3.31810996,0.1690236937,-1.053925874,4.554114965,3.28473564,3.31810996,0.1107396614,0.01756543123,145,0.0,1,1
7,-0.8261315559,1,62.06,62.025,0,3,38.04757598,0,-35.34773924,3,61.52,59.52,57.802,51.93307692,59.92723333,59.51316667,0.4140666667,3.861402826,57.65859717,164.4198524,98.0533989,90.77019473,82.06723414,8.702960594,10.60467151,6,4,56.34,10,2.5,0,45.41,13,12,146,0.0,4.267473118,4.821908602,2.673437229,3.141801075,-3.536637635,0.9072580645,4.821908602,18.8760871,-3.360215054,146,1.0,2,2
88,-0.7698376871,2,61.3,61.201,0,4,37.54301966,0,-35.04106736,4,61.52,59.52,57.802,51.93307692,60.8431,60.85241667,-0.009316666667,3.861402826,57.65859717,41.82549128,42.49618947,90.26563841,82.06723414,8.198404273,9.989863018,6,4,56.34,10,2.5,0,45.41,13,12,147,0.0,2.990591398,4.821908602,8.830444181,1.041666667,-2.030129928,-0.3696236559,4.821908602,25.03309405,-3.360215054,147,0.0,2,2
262,0.682792511,3,61.87,61.755,0,10,37.92640485,0,-35.22867291,10,61.52,59.52,57.802,51.93307692,61.37736667,61.22691667,0.15045,3.861402826,57.65859717,34.64716031,14.6129561,90.64902361,82.06723414,8.581789468,10.4570229,6,4,56.34,10,2.5,0,45.41,13,12,148,22.26738766,3.948252688,4.821908602,4.212688967,1.041666667,-3.027693772,0.5880376344,4.821908602,20.41533884,-3.360215054,148,0.0,2,2
88,-0.7594233281,1,60.75,60.589,0,4,22.00297602,0,-13.9482227,4,60.64,60.69,60.06,54.98384615,60.30786667,60.05561667,0.25225,3.598052993,57.04194701,25.75267493,-2.093612673,75.21145467,78.58924788,-3.377793211,-4.298034784,9,1,62.54,43,43.0,0,45.41,15,12,149,0.0,0.09886307464,0.2306805075,0.03040771231,-2.323282254,5.627327259,0.1812489702,0.2306805075,0.01140289212,0.08238589553,149,2.0,0,0
338,-0.8068067128,2,60.285,60.2545,0,4,19.1713048,0,-11.98135542,4,60.64,60.69,60.06,54.98384615,59.8841,59.67198333,0.2121166667,3.598052993,57.04194701,32.39816566,25.63053548,72.37978345,78.58924788,-6.209464435,-7.90116282,9,1,62.54,43,43.0,0,45.41,15,12,150,0.0,-0.6673257538,0.2306805075,0.2071525401,-2.455099687,4.389163223,-0.5849398583,0.2306805075,0.1881477199,0.08238589553,150,0.0,0,0
21,2.532791633,1,59.83,59.44,0,4,18.05878212,0,-11.66618694,4,58.38,57.93,59.524,56.65923077,58.73793333,57.81313333,0.9248,3.454631777,54.92536822,58.78944568,-23.46765243,62.83038529,59.09544932,3.734935969,6.320175262,9,3,62.54,43,14.33333333,1,60.29,4,43,151,0.0,3.279820473,3.452442603,0.5959679964,0.5178663905,-1.430323191,2.503020887,3.452442603,3.27782398,-0.7767995857,151,2.0,1,1
37,-0.9659810527,1,54.145,54.29,0,6,2.515938305,0,-6.232349996,6,53.23,53.7,56.775,57.55730769,54.04406667,53.96853333,0.07553333333,3.621168016,49.60883198,44.301343,53.0183894,43.98387579,37.55639903,6.427476767,17.11419873,9,6,62.54,43,7.166666667,1,60.29,7,43,152,0.0,0.8286778399,2.048417132,2.498534863,-1.033519553,1.924617417,1.703910615,2.048417132,0.705693053,0.8752327747,152,3.0,2,2
221,2.618096445,2,52.435,52.38,0,6,-2.884567714,0,-5.025287382,6,53.23,53.7,56.775,57.55730769,52.045,52.17943333,-0.1344333333,3.621168016,49.60883198,34.39265265,29.37944478,38.58336978,37.55639903,1.026970747,2.734476078,9,6,62.54,43,7.166666667,1,60.29,7,43,153,0.0,-2.355679702,2.048417132,9.021427407,-3.947858473,6.285696451,-1.480446927,2.048417132,7.228585597,0.8752327747,153,0.0,0,0
27,-0.9937494414,1,49.72,49.8875,0,6,-21.89924765,0,14.49717759,6,49.83,51.84,53.382,57.02307692,49.92553333,50.97461667,-1.049083333,3.644213349,46.18578665,27.01126698,71.15727378,28.43710011,32.13096315,-3.693863034,-11.49627236,9,8,62.54,43,5.375,1,60.29,11,43,154,0.0,-4.089506173,-3.028549383,-3.213160032,-5.082947531,5.049610298,-0.212191358,-3.028549383,8.529479357,3.877314815,154,2.0,1,1
218,-0.8309442254,2,49.389,49.39,0,6,-22.55876422,0,15.0053151,6,49.83,51.84,53.382,57.02307692,49.05443333,48.90618333,0.14825,3.644213349,46.18578665,30.0092242,15.39290929,27.77758355,32.13096315,-4.3533796,-13.5488612,9,8,62.54,43,5.375,1,60.29,11,43,155,0.0,-4.728009259,-3.028549383,-5.14689816,-6.423611111,10.8918869,-0.8506944444,-3.028549383,6.595741229,3.877314815,155,0.0,1,1
21,-0.7992186663,1,50.58,50.015,0,6,-14.91708193,0,2.35279698,6,50.16,48.16,51.502,56.33538462,49.29953333,48.86855,0.4309833333,3.63441905,46.52558095,38.16184218,-62.00774701,34.82508609,25.57524494,9.249841148,36.16716544,9,9,62.54,43,4.777777778,1,60.29,12,43,156,0.0,5.024916944,5.066445183,0.2104005475,2.325581395,-6.277524531,0.8720930233,5.066445183,21.25045529,-4.15282392,156,1.0,2,2
120,-0.818114386,2,49.93,49.76,0,6,-17.82313776,0,-0.09620459671,6,50.16,48.16,51.502,56.33538462,49.4815,49.52318333,-0.04168333333,3.63441905,46.52558095,43.45892626,36.96735178,31.91903026,25.57524494,6.34378532,24.80439713,9,9,62.54,43,4.777777778,1,60.29,12,43,157,0.0,3.675249169,5.845099668,12.68299243,1.744186047,-3.368133354,-0.4775747508,5.845099668,36.95666214,-4.15282392,157,0.0,0,0
21,-0.9159565935,1,48.693,48.52,0,6,-26.71318089,0,12.33151035,6,47.66,47.54,49.82,55.44,47.9672,47.64805,0.31915,3.461753737,44.19824626,71.23736016,40.41519788,22.85783421,21.4710151,1.386819111,6.459029089,9,10,62.54,43,4.3,1,60.29,13,43,158,0.0,2.425326041,2.734539335,0.8455559156,-0.4417332772,1.266475509,2.172907026,2.734539335,1.535805643,-0.2524190156,158,1.0,1,1
53,-0.8278902951,2,48.98,48.9375,0,6,-24.932623,0,9.642675296,6,47.66,47.54,49.82,55.44,48.53693333,48.28606667,0.2508666667,3.461753737,44.19824626,29.76178208,38.01164125,24.63839209,21.4710151,3.167376996,14.75187354,9,10,62.54,43,4.3,1,60.29,13,43,159,0.0,3.029028187,3.218342448,0.6092781244,-0.4417332772,1.533150836,2.776609171,3.218342448,1.421648957,-0.2524190156,159,0.0,1,1
101,1.887465295,3,49.427,49.389,0,6,-22.31744311,0,6.425120424,6,47.66,47.54,49.82,55.44,49.01016667,48.94515,0.06501666667,3.461753737,44.19824626,35.93181122,40.25603232,27.25357199,21.4710151,5.782556892,26.93192131,9,10,62.54,43,4.3,1,60.29,13,43,160,0.0,3.96928902,4.228018511,1.093913077,-0.4417332772,1.948495335,3.716870004,4.228018511,2.161145347,-0.2524190156,160,0.0,1,1
42,0.1441201485,1,47.155,47.135,0,6,-24.34589902,0,15.31939344,6,46.47,47.0,48.03,53.50538462,46.79973333,46.92876667,-0.1290333333,3.499565438,42.97043456,47.01802952,54.93659126,29.06620813,26.03518406,3.031024062,11.64203047,24,2,47.33,12,6.0,1,60.29,18,43,161,0.0,0.329787234,0.7446808511,0.3089633318,-1.617021277,3.148030783,1.457446809,0.7446808511,-0.5307831598,1.127659574,161,2.0,0,0
249,-0.9178926722,2,47.22,47.15,0,6,-23.98838274,0,13.10173594,6,46.47,47.0,48.03,53.50538462,46.6256,46.36755,0.25805,3.499565438,42.97043456,64.24590209,63.68575444,29.4237244,26.03518406,3.388540334,13.01523479,24,2,47.33,12,6.0,1,60.29,18,43,162,0.0,0.4680851064,2.14893617,3.612041648,-2.510638298,7.478497057,1.595744681,2.14893617,1.188773201,1.127659574,162,0.0,0,0
26,4.124176209,1,47.91,47.3445,0,6,-18.7727283,0,10.4868162,6,46.73,47.13,47.748,52.43307692,47.04633333,46.80991667,0.2364166667,3.394066486,43.33593351,65.40884432,57.90374242,33.58039183,28.92773551,4.65265631,16.08372113,24,3,47.33,12,4.0,1,60.29,19,43,163,0.0,1.654996817,1.782304265,0.2269006066,-1.739868449,5.906618965,2.503713134,1.782304265,-1.285770104,0.8487163166,163,1.0,1,1
34,-0.8821244197,1,44.67,44.72,0,6,-10.56321314,0,5.717466157,6,45.05,45.09,47.088,49.66153846,44.67216667,44.84463333,-0.1724666667,3.57598683,41.47401317,28.90333143,28.75365032,27.1837367,24.87925754,2.304479166,9.262652482,24,6,47.33,12,2.0,1,60.29,22,43,164,0.0,-0.9314703925,1.064537591,2.124825532,-2.46174318,3.767138599,-0.8427589266,1.064537591,2.030388842,0.08871146596,164,3.0,0,0
58,-0.8195393898,1,41.7,41.025,0,6,-14.52674724,0,9.376170109,6,40.81,41.51,45.09,48.09692308,40.9178,40.94378333,-0.02598333333,3.616873767,37.19312623,34.11445775,6.704390396,21.79664465,21.28877651,0.5078681449,2.385614527,24,7,47.33,12,1.714285714,1,60.29,25,43,165,0.0,0.4577210311,0.6745362563,0.1462497304,-2.89086967,9.680339295,2.144061672,0.6745362563,-0.9912481724,1.686340641,165,1.0,1,1
164,0.6762554019,2,41.16,41.0165,0,6,-16.22647957,0,8.7282563,6,40.81,41.51,45.09,48.09692308,40.6881,40.85513333,-0.1670333333,3.616873767,37.19312623,37.39197146,36.66850501,20.09691232,21.28877651,-1.191864189,-5.598556537,24,7,47.33,12,1.714285714,1,60.29,25,43,166,0.0,-0.8431703204,2.264514575,7.037397739,-2.89086967,5.919631943,0.8431703204,2.264514575,3.21865478,1.686340641,166,0.0,0,0
231,-0.842562845,3,41.71,41.66,0,6,-14.46695875,0,9.235356422,6,40.81,41.51,45.09,48.09692308,41.4108,41.43806667,-0.02726666667,3.616873767,37.19312623,51.63167043,50.90403315,21.85643314,21.28877651,0.5676566311,2.666459629,24,7,47.33,12,1.714285714,1,60.29,25,43,167,0.0,0.4818116117,2.264514575,4.036956843,-2.89086967,9.749982023,2.168152252,2.264514575,0.2182138834,1.686340641,167,0.0,0,0
78,-1.220841837,1,38.91,38.435,0,6,-15.48066878,0,-2.252460639,6,38.17,38.21,41.274,45.88384615,38.0831,38.56488333,-0.4817833333,3.563164604,34.6068354,88.20791992,81.956324,29.54331068,21.97474869,7.568561987,34.44208666,24,9,47.33,12,1.333333333,1,60.29,27,43,168,0.0,1.831981157,5.260403036,18.03488086,-2.198377388,8.860249091,1.936665794,5.260403036,17.48419748,0.1046846375,168,2.0,0,0
167,0.1778194688,2,39.08,38.9925,0,6,-14.64510079,0,9.279489868,6,38.17,38.21,41.274,45.88384615,38.83256667,38.93283333,-0.1002666667,3.563164604,34.6068354,31.57599812,41.45548218,30.37887867,21.97474869,8.404129977,38.24448732,24,9,47.33,12,1.333333333,1,60.29,27,43,169,0.0,2.276890866,5.260403036,15.69447647,-2.198377388,9.838328536,2.381575504,5.260403036,15.14379309,0.1046846375,169,0.0,0,0
93,-0.4357627995,1,39.05,38.858,0,6,-15.98450759,0,10.60444202,6,39.825,38.04,40.196,44.95,38.6202,38.79496667,-0.1747666667,3.635467942,36.18953206,31.16846339,34.02412278,33.34324077,25.55774836,7.785492413,30.46235648,24,10,47.33,12,1.2,1,60.29,28,43,170,0.0,2.655099895,6.309148265,23.05393293,0.6309148265,-1.277088371,-2.037329127,6.309148265,52.65916336,-4.692429022,170,1.0,0,0
21,-0.9521431773,1,36.34,36.6635,0,6,-23.80314175,0,19.37765532,6,36.25,36.53,38.252,43.34538462,36.33373333,36.75795,-0.4242166667,3.681730617,32.56826938,34.84314141,86.68678744,30.41739074,28.75360941,1.66378133,5.786339054,22,2,37.37,-12,-6.0,1,60.29,32,43,171,0.0,-0.5201204489,1.669860389,3.656962253,-3.093347933,7.95988792,0.2463728442,1.669860389,2.377025464,0.7664932932,171,2.0,1,1
61,-0.7961063517,2,37.725,37.1025,0,6,-18.37808454,0,14.38813958,6,36.25,36.53,38.252,43.34538462,36.613,36.57023333,0.04276666667,3.681730617,32.56826938,113.2686381,150.3549879,35.84244794,28.75360941,7.088838535,24.65373454,22,2,37.37,-12,-6.0,1,60.29,32,43,172,0.0,3.271283876,3.274021352,0.00896255503,-3.093347933,19.68802065,4.037777169,3.274021352,-2.500552853,0.7664932932,172,0.0,0,0
35,-1.445729233,1,38.782,38.6175,0,6,-18.2095598,0,13.14215776,6,38.19,38.25,38.511,42.50807692,37.96406667,37.90575,0.05831666667,3.635699609,34.55430039,114.2467434,101.2867247,39.60926522,37.8334404,1.775824813,4.693796795,22,3,37.37,-12,-4.0,1,60.29,33,43,173,0.0,1.390849673,1.720261438,0.566674356,-2.483660131,9.622965526,1.547712418,1.720261438,0.2968294246,0.1568627451,173,1.0,0,0
40,-0.7346527615,2,38.14,38.71,0,6,-20.63382239,0,73.75922825,6,38.19,38.25,38.511,42.50807692,38.08246667,37.97688333,0.1055833333,3.635699609,34.55430039,52.42717432,-5.746696598,37.18500263,37.8334404,-0.6484377755,-1.713927596,22,3,37.37,-12,-4.0,1,60.29,33,43,174,0.0,-0.2875816993,1.720261438,3.454015122,-2.483660131,5.454312444,-0.1307189542,1.720261438,3.184170191,0.1568627451,174,0.0,0,0
179,-0.1444866092,1,38.046,37.8425,0,6,-23.89335678,0,6.448153992,6,38.49,38.34,38.708,41.89461538,37.42876667,37.16425,0.2645166667,3.453511745,35.03648825,58.96829541,49.40731281,29.87301087,37.83329072,-7.960279854,-21.04041098,22,4,37.37,-12,-3.0,1,60.29,34,43,175,0.0,-0.7668231612,0.5477308294,0.7200217476,-4.720918101,18.66695838,-1.158059468,0.5477308294,0.9343139344,-0.3912363067,175,1.0,0,0
319,5.971475049,2,39.98,38.825,0,6,-15.14912828,0,7.871957217,6,38.49,38.34,38.708,41.89461538,38.32863333,38.46291667,-0.1342833333,3.453511745,35.03648825,134.0925597,143.8772441,38.61723937,37.83329072,0.7839486468,2.072113294,22,4,37.37,-12,-3.0,1,60.29,34,43,176,0.0,4.277516954,4.851330203,2.78375755,-4.720918101,42.48087493,3.886280647,4.851330203,4.681774062,-0.3912363067,176,0.0,0,0
42,1.207425395,1,34.025,33.9285,0,6,-12.16034112,0,8.268206522,6,35.09,35.86,37.988,40.17923077,33.6464,34.29988333,-0.6534833333,3.880226465,31.20977353,77.22453202,97.04485432,31.11131134,32.31549861,-1.204187274,-3.72634595,11,1,37.37,3,3.0,0,42.14,2,-12,177,0.0,-5.117122142,-1.366424986,-5.125046309,-7.696597881,19.85318751,-2.969882878,-1.366424986,-2.191004927,2.147239264,177,2.0,2,2
84,-1.113955066,2,35.49,35.405,0,6,-9.484430262,0,4.546812303,6,35.09,35.86,37.988,40.17923077,34.9189,34.53941667,0.3794833333,3.880226465,31.20977353,103.5850607,139.790222,33.78722219,32.31549861,1.471723584,4.554234492,11,1,37.37,3,3.0,0,42.14,2,-12,178,0.0,-1.031790296,-0.2230897936,-0.1804128281,-7.696597881,51.29634393,1.115448968,-0.2230897936,0.2986143362,2.147239264,178,0.0,2,2
117,-0.9658801308,3,36.075,36.1475,0,6,-7.900270716,0,0.6793156582,6,35.09,35.86,37.988,40.17923077,35.78626667,35.37601667,0.41025,3.880226465,31.20977353,95.98968937,90.15083792,35.37138174,32.31549861,3.05588313,9.456400988,11,1,37.37,3,3.0,0,42.14,2,-12,179,0.0,0.5995538204,1.868377022,2.370640114,-7.696597881,63.8521436,2.746793084,1.868377022,-1.641212387,2.147239264,179,0.0,2,2
163,1.067572923,4,34.95,35.315,0,6,-10.5226923,0,5.149117184,6,35.09,35.86,37.988,40.17923077,35.09153333,35.4314,-0.3398666667,3.880226465,31.20977353,29.28524974,34.4296355,32.74896016,32.31549861,0.4334615468,1.341342593,11,1,37.37,3,3.0,0,42.14,2,-12,180,0.0,-2.537646403,1.868377022,8.232112924,-7.696597881,39.70637501,-0.3904071389,1.868377022,4.220260423,2.147239264,180,0.0,2,2
169,-1.001404682,1,32.28,32.1025,0,6,-12.98595314,0,-12.79198242,6,32.56,34.61,36.762,38.96538462,31.72966667,31.51276667,0.2169,3.92214338,28.63785662,94.88841864,90.0016396,30.15832492,32.12735499,-1.969030068,-6.12882719,11,2,37.37,3,1.5,2,34.89,3,3,181,0.0,-6.732158336,-3.438312626,-11.32527129,-10.92169893,45.75690104,-0.8090147356,-3.438312626,9.040348136,5.9231436,181,1.0,0,0
326,-0.9165736577,2,31.14,31.0525,0,6,-14.86706221,0,12.35572474,6,32.56,34.61,36.762,38.96538462,30.86586667,30.92538333,-0.05951666667,3.92214338,28.63785662,25.48964969,20.79014714,28.27721586,32.12735499,-3.850139132,-11.98399038,11,2,37.37,3,1.5,2,34.89,3,3,182,0.0,-10.02600405,-3.438312626,-22.65054258,-11.55735337,17.69834523,-4.102860445,-3.438312626,-2.284923155,5.9231436,182,0.0,0,0
25,6.860667007,1,27.85,27.7365,0,6,-24.02516912,0,28.36200937,6,27.43,28.76,30.65,35.59076923,27.63603333,28.25765,-0.6216166667,3.831972908,23.59802709,71.33303611,206.3529303,29.54522961,28.86655259,0.6786770289,2.351084449,23,3,37.37,0,0.0,2,34.89,6,3,183,0.0,-3.164116829,-1.73852573,-2.478426806,-7.093184979,27.86960719,1.460361613,-1.73852573,5.561347955,4.624478442,183,3.0,1,1
183,-1.418911908,2,28.635,28.2365,0,6,-22.45614502,0,26.24470913,6,27.43,28.76,30.65,35.59076923,28.00116667,28.19016667,-0.189,3.831972908,23.59802709,61.26647579,51.33625058,31.11425372,28.86655259,2.247701137,7.78652432,23,3,37.37,0,0.0,2,34.89,6,3,184,0.0,-0.4346314325,3.92906815,17.14527305,-7.093184979,47.230352,4.18984701,3.92906815,-1.024617911,4.624478442,184,0.0,1,1
197,-1.05590029,3,28.752,28.507,0,6,-22.20790659,0,25.63327167,6,27.43,28.76,30.65,35.59076923,28.29126667,28.12121667,0.17005,3.831972908,23.59802709,34.02565769,-45.60964532,31.36249215,28.86655259,2.495939569,8.646476094,23,3,37.37,0,0.0,2,34.89,6,3,185,0.0,-0.02781641168,3.92906815,15.54686911,-7.093184979,50.11596619,4.596662031,3.92906815,-2.623021853,4.624478442,185,0.0,1,1
356,-0.8360291019,4,27.965,27.855,0,6,-23.80527884,0,27.94981767,6,27.43,28.76,30.65,35.59076923,27.2706,27.09821667,0.1723833333,3.831972908,23.59802709,111.9231184,81.03501128,29.7651199,28.86655259,0.8985673168,3.112832106,23,3,37.37,0,0.0,2,34.89,6,3,186,0.0,-2.764255911,3.92906815,26.29852639,-7.197496523,31.90823389,1.860222531,3.92906815,8.128635429,4.624478442,186,0.0,1,1
113,1.501771166,1,30.668,30.62,0,6,-18.5170926,0,23.36567388,6,31.13,31.63,30.304,34.60230769,30.46503333,30.72963333,-0.2646,3.715483653,27.41451635,36.18588116,29.17966561,41.87636634,38.90192047,2.974445866,7.646012921,23,5,37.37,0,0.0,2,34.89,10,3,187,0.0,-3.041416377,-0.1264622194,-0.3686315722,-4.584255454,7.072768452,-1.460638634,-0.1264622194,-0.1687229105,1.580777743,187,2.0,0,0
35,-1.290030487,1,28.232,27.8955,0,6,-18.53231372,0,13.49485669,6,27.54,28.15,30.238,32.42461538,27.75176667,27.88705,-0.1352833333,3.588483766,23.95151623,104.8640898,202.6946979,25.60834611,33.20758291,-7.599236801,-22.88404074,20,2,31.2395,9,4.5,2,34.89,13,3,188,0.0,0.2912966252,0.9236234458,0.5840318769,-3.943161634,16.69715335,2.458259325,0.9236234458,-1.417425679,2.1669627,188,3.0,0,0
55,-0.7520487796,2,28.321,28.265,0,6,-18.0647097,0,13.21747386,6,27.54,28.15,30.238,32.42461538,28.0997,27.92033333,0.1793666667,3.588483766,23.95151623,30.12512602,-3.430484502,26.07595013,33.20758291,-7.131632778,-21.4759165,20,2,31.2395,9,4.5,2,34.89,13,3,189,0.0,0.6074600355,1.385435169,1.07783411,-3.943161634,17.94383678,2.774422735,1.385435169,-1.924352224,2.1669627,189,0.0,0,0
92,-1.327617791,3,28.265,28.148,0,6,-18.358244,0,14.05657884,6,27.54,28.15,30.238,32.42461538,27.9326,28.02246667,-0.08986666667,3.588483766,23.95151623,49.56777855,95.52823485,25.78241583,33.20758291,-7.425167079,-22.35985407,20,2,31.2395,9,4.5,2,34.89,13,3,190,0.0,0.4085257549,1.385435169,1.353444659,-3.943161634,17.15940676,2.575488455,1.385435169,-1.648741675,2.1669627,190,0.0,0,0
